country,type,consumption,year,price,revenue,profit,margin,market_share
Sierra Leone,Robusta,300000,2005,106.52727300470525,31958181.901411574,31909848.568078242,0.9984876069144848,0.00015916886348879238
Sierra Leone,Robusta,300000,2006,108.13499908447265,32440499.725341797,32392166.392008465,0.9985100928240148,0.000150861509737507
Sierra Leone,Robusta,300000,2007,119.22999877929688,35768999.63378906,35720666.30045573,0.9986487367880515,0.00014296510193268804
Sierra Leone,Robusta,300000,2008,131.76818154074928,39530454.46222478,39482121.128891446,0.9987773139977553,0.0001354604672443315
Sierra Leone,Robusta,300000,2009,126.28888871934679,37886666.61580404,37838333.2824707,0.9987242653510939,0.00013019959911022636
Sierra Leone,Robusta,300000,2010,166.79999889026988,50039999.66708096,49991666.333747625,0.9990341060420683,0.0001259464117162002
Sierra Leone,Robusta,300000,2011,253.68182095614347,76104546.28684305,76056212.95350972,0.9993649087250168,0.00012005900179584255
Sierra Leone,Robusta,300000,2012,166.10555521647134,49831666.564941406,49783333.23160807,0.9990300678932673,0.00011576088635054591
Sierra Leone,Robusta,300000,2013,125.5099983215332,37652999.49645996,37604666.163126625,0.9987163483924334,0.00011197578062403789
Sierra Leone,Robusta,300000,2014,180.8045460094105,54241363.80282315,54193030.46948981,0.9991089211268906,0.0001103171366154623
Sierra Leone,Robusta,300000,2015,130.00555419921875,39001666.259765625,38953332.92643229,0.9987607367077238,0.00010758774399152037
Sierra Leone,Robusta,300000,2016,137.61363567005503,41284090.70101651,41235757.36768317,0.9988292503840434,0.00010559840504169025
Sierra Leone,Robusta,300000,2017,131.24000091552733,39372000.2746582,39323666.94132487,0.9987723932491069,0.00010344648431164549
Sierra Leone,Robusta,300000,2018,111.45999908447266,33437999.725341797,33389666.392008465,0.9985545387364573,0.00010063234143120443
Sierra Leone,Robusta,300000,2019,101.40499954223633,30421499.8626709,30373166.529337566,0.9984112113619802,9.951307456510697e-05
Sierra Leone,Robusta,300000,2020,110.61000061035156,33183000.18310547,33134666.849772137,0.9985434308812757,0.00010003696565955052
Sri Lanka,Robusta/Arabica,4000020,1991,108.3176368713379,433272713.838089,433039379.5047557,0.9994614608169844,0.0034172063647268974
Sri Lanka,Robusta/Arabica,4020000,1992,106.02527313232422,426221597.99194336,425987264.65861005,0.9994502077453669,0.0033122245755495437
Sri Lanka,Robusta/Arabica,1680000,1993,103.73290939331055,174271287.78076172,174153954.44742838,0.9993267202255316,0.0013364228884947926
Sri Lanka,Robusta/Arabica,1200000,1994,101.44054565429687,121728654.78515625,121635321.45182292,0.9992332673560054,0.0009479613758825165
Sri Lanka,Robusta/Arabica,1200000,1995,99.1481819152832,118977818.29833984,118884484.96500652,0.9992155400505051,0.0009363223113528238
Sri Lanka,Robusta/Arabica,1200000,1996,96.85581817626954,116226981.81152344,116133648.47819011,0.9991969736125069,0.0008848550510092391
Sri Lanka,Robusta/Arabica,1200000,1997,94.56345443725586,113476145.32470703,113382811.9913737,0.9991775070164195,0.0008506081210109137
Sri Lanka,Robusta/Arabica,1200000,1998,92.27109069824219,110725308.83789062,110631975.5045573,0.9991570731722232,0.0008240273187195023
Sri Lanka,Robusta/Arabica,1800000,1999,89.97872695922851,161961708.52661133,161838375.19327798,0.9992385031347513,0.001194429515181458
Sri Lanka,Robusta/Arabica,1800000,2000,87.68636322021484,157835453.79638672,157712120.46305338,0.9992185955033116,0.0011654466059378339
Sri Lanka,Robusta/Arabica,1800000,2001,53.27000007629395,95886000.1373291,95762666.80399577,0.9987137503581681,0.0011083131540294462
Sri Lanka,Robusta/Arabica,1800000,2002,52.69999961853027,94859999.31335449,94736665.98002116,0.9986998383488712,0.0010597340279536642
Sri Lanka,Robusta/Arabica,1800000,2003,61.504545731977984,110708182.31756037,110584848.98422705,0.9988859600911922,0.0010434139865679926
Sri Lanka,Robusta/Arabica,1800000,2004,79.64499969482422,143360999.4506836,143237666.11735025,0.9991397009381497,0.0010056086818622182
Sri Lanka,Robusta/Arabica,1800000,2005,106.52727300470525,191749091.40846944,191625758.0751361,0.9993567983429418,0.0009550131809327543
Sri Lanka,Robusta/Arabica,1800000,2006,108.13499908447265,194642998.35205078,194519665.01871744,0.9993663613159602,0.0009051690584250421
Sri Lanka,Robusta/Arabica,1800000,2007,119.22999877929688,214613997.80273438,214490664.46940103,0.9994253248408955,0.0008577906115961281
Sri Lanka,Robusta/Arabica,1800000,2008,131.76818154074928,237182726.77334872,237059393.44001538,0.9994800071024936,0.000812762803465989
Sri Lanka,Robusta/Arabica,1800000,2009,126.28888871934679,227319999.69482422,227196666.36149088,0.9994574461837985,0.0007811975946613581
Sri Lanka,Robusta/Arabica,1800000,2010,166.79999889026988,300239998.00248575,300116664.66915244,0.9995892175121441,0.0007556784702972013
Sri Lanka,Robusta/Arabica,2100000,2011,253.68182095614347,532731824.0079013,532593490.674568,0.9997403321388,0.0008404130125708978
Sri Lanka,Robusta/Arabica,2100000,2012,166.10555521647134,348821665.95458984,348683332.62125653,0.9996034267740945,0.0008103262044538214
Sri Lanka,Robusta/Arabica,2100000,2013,125.5099983215332,263570996.47521973,263432663.14188638,0.9994751572244924,0.0007838304643682652
Sri Lanka,Robusta/Arabica,2100000,2014,180.8045460094105,379689546.61976206,379551213.28642875,0.9996356672587781,0.0007722199563082361
Sri Lanka,Robusta/Arabica,2100000,2015,130.00555419921875,273011663.8183594,272873330.48502606,0.9994933061415817,0.0007531142079406425
Sri Lanka,Robusta/Arabica,2100000,2016,137.61363567005503,288988634.9071156,288850301.57378227,0.9995213191225399,0.0007391888352918318
Sri Lanka,Robusta/Arabica,2100000,2017,131.24000091552733,275604001.9226074,275465668.5892741,0.99949807211663,0.0007241253901815184
Sri Lanka,Robusta/Arabica,2100000,2018,111.45999908447266,234065998.07739258,233927664.74405923,0.9994089985966795,0.000704426390018431
Sri Lanka,Robusta/Arabica,2100000,2019,101.40499954223633,212950499.0386963,212812165.70536295,0.9993503967637652,0.0006965915219557488
Sri Lanka,Robusta/Arabica,2100000,2020,110.61000061035156,232281001.28173828,232142667.94840494,0.9994044569613098,0.0007002587596168536
Tanzania,Arabica/Robusta,240000,1991,108.3176368713379,25996232.849121094,25950899.51578776,0.9982561575903539,0.00020503135672683023
Tanzania,Arabica/Robusta,210000,1992,106.02527313232422,22265307.357788086,22221474.024454754,0.9980313169439361,0.0001730266569316926
Tanzania,Arabica/Robusta,1152000,1993,103.73290939331055,119500311.62109375,119409378.28776042,0.9992390535882312,0.0009164042663964292
Tanzania,Arabica/Robusta,1050000,1994,101.44054565429687,106512572.93701172,106426739.60367839,0.9991941483435567,0.0008294662038972019
Tanzania,Arabica/Robusta,1050000,1995,99.1481819152832,104105591.01104736,104019757.67771403,0.9991755165836942,0.0008192820224337207
Tanzania,Arabica/Robusta,816000,1996,96.85581817626954,79034347.63183594,78960214.29850261,0.9990620111944409,0.0006017014346862826
Tanzania,Arabica/Robusta,996000,1997,94.56345443725586,94185200.61950684,94102067.28617351,0.9991173418670182,0.0007060047404390584
Tanzania,Arabica/Robusta,1020000,1998,92.27109069824219,94116512.51220703,94032179.1788737,0.9991039475318171,0.0007004232209115769
Tanzania,Arabica/Robusta,1020000,1999,89.97872695922851,91778301.49841309,91693968.16507976,0.9990811190449543,0.0006768433919361595
Tanzania,Arabica/Robusta,840000,2000,87.68636322021484,73656545.10498047,73581211.77164714,0.9989772350410142,0.0005438750827709892
Tanzania,Arabica/Robusta,900000,2001,53.27000007629395,47943000.06866455,47864666.735331215,0.9983661153198351,0.0005541565770147231
Tanzania,Arabica/Robusta,900000,2002,52.69999961853027,47429999.656677246,47351666.32334391,0.9983484433080254,0.0005298670139768321
Tanzania,Arabica/Robusta,900000,2003,61.504545731977984,55354091.15878019,55275757.82544685,0.9985848682239468,0.0005217069932839963
Tanzania,Arabica/Robusta,1620000,2004,79.64499969482422,129024899.50561523,128910566.1722819,0.9991138661314877,0.0009050478136759965
Tanzania,Arabica/Robusta,2220000,2005,106.52727300470525,236490546.07044566,236346212.7371123,0.9993896866672618,0.0011778495898170638
Tanzania,Arabica/Robusta,2820000,2006,108.13499908447265,304940697.4182129,304766364.0848796,0.9994283041430373,0.0014180981915325659
Tanzania,Arabica/Robusta,2820000,2007,119.22999877929688,336228596.5576172,336054263.2242839,0.9994815035511013,0.0013438719581672675
Tanzania,Arabica/Robusta,2820000,2008,131.76818154074928,371586271.94491297,371411938.61157966,0.9995308402207088,0.0012733283920967162
Tanzania,Arabica/Robusta,2820000,2009,126.28888871934679,356134666.1885579,355960332.8552246,0.9995104847972284,0.0012238762316361276
Tanzania,Arabica/Robusta,2820000,2010,166.79999889026988,470375996.87056106,470201663.53722775,0.999629374512107,0.001183896270132282
Tanzania,Arabica/Robusta,2820000,2011,253.68182095614347,715382735.0963246,715208401.7629912,0.9997563076032162,0.00112855461688092
Tanzania,Arabica/Robusta,3537000,2012,166.10555521647134,587515348.8006592,587305165.4673258,0.999642250481179,0.0013648208500729364
Tanzania,Arabica/Robusta,4302000,2013,125.5099983215332,539944012.7792358,539695579.4459025,0.9995398905674412,0.0016057326941487033
Tanzania,Arabica/Robusta,4408020,2014,180.8045460094105,796990054.9004017,796736320.5670683,0.9996816342540622,0.001620933815145634
Tanzania,Arabica/Robusta,4603020,2015,130.00555419921875,598418166.0900879,598154681.7567545,0.9995596986384038,0.0016507617911594935
Tanzania,Arabica/Robusta,5523000,2016,137.61363567005503,760040109.8057139,759730626.4723805,0.9995928065777838,0.0019440666368175175
Tanzania,Arabica/Robusta,5478000,2017,131.24000091552733,718932725.0152587,718625491.6819253,0.9995726535701559,0.0018889328035306468
Tanzania,Arabica/Robusta,5500020,2018,111.45999908447266,613032224.1645813,612723889.8312479,0.9994970340527309,0.0018449329683948433
Tanzania,Arabica/Robusta,5520000,2019,101.40499954223633,559755597.4731445,559446264.1398112,0.9994473778650365,0.0018310405719979682
Tanzania,Arabica/Robusta,5700000,2020,110.61000061035156,630477003.4790039,630158670.1456705,0.9994950912855238,0.0019007023475314598
Thailand,Robusta/Arabica,11280000,1991,108.3176368713379,1221822943.9086914,1221225610.5753582,0.9995111130165698,0.00963647376616102
Thailand,Robusta/Arabica,13200000,1992,106.02527313232422,1399533605.3466797,1398840272.0133464,0.9995045968666386,0.010875961292849248
Thailand,Robusta/Arabica,13980000,1993,103.73290939331055,1450186073.3184814,1449453739.9851482,0.9994950073326401,0.011120947607831668
Thailand,Robusta/Arabica,15000000,1994,101.44054565429687,1521608184.8144531,1520824851.4811199,0.9994851937961751,0.011849517198531456
Thailand,Robusta/Arabica,16980000,1995,99.1481819152832,1683536128.9215088,1682653795.5881755,0.9994759047232931,0.013248960705642457
Thailand,Robusta/Arabica,25020000,1996,96.85581817626954,2423332570.7702637,2422048237.43693,0.9994700135883845,0.018449227813542635
Thailand,Robusta/Arabica,19980000,1997,94.56345443725586,1889377819.656372,1888345486.3230388,0.9994536120184151,0.014162625214831713
Thailand,Robusta/Arabica,23400000,1998,92.27109069824219,2159143522.338867,2157940189.0055337,0.9994426802475688,0.016068532715030295
Thailand,Robusta/Arabica,25980000,1999,89.97872695922851,2337647326.400757,2336314993.0674233,0.9994300537475065,0.01723959933578571
Thailand,Robusta/Arabica,25980000,2000,87.68636322021484,2278091716.4611816,2276759383.127848,0.9994151537781792,0.016821279345702735
Thailand,Robusta/Arabica,30000000,2001,53.27000007629395,1598100002.2888184,1596566668.955485,0.9990405272942011,0.01847188590049077
Thailand,Robusta/Arabica,30000000,2002,52.69999961853027,1580999988.5559082,1579466655.222575,0.9990301496872661,0.017662233799227735
Thailand,Robusta/Arabica,30000000,2003,61.504545731977984,1845136371.9593396,1843603038.6260064,0.9991689864464028,0.017390233109466545
Thailand,Robusta/Arabica,30000000,2004,79.64499969482422,2389349990.8447266,2387816657.511393,0.9993582634025117,0.01676014469770364
Thailand,Robusta/Arabica,30000000,2005,106.52727300470525,3195818190.1411576,3194284856.807824,0.9995202063314916,0.01591688634887924
Thailand,Robusta/Arabica,30000000,2006,108.13499908447265,3244049972.5341797,3242516639.200846,0.999527339792446,0.015086150973750701
Thailand,Robusta/Arabica,30000000,2007,119.22999877929688,3576899963.3789062,3575366630.0455728,0.9995713233948301,0.014296510193268802
Thailand,Robusta/Arabica,33000000,2008,131.76818154074928,4348349990.844727,4346666657.511394,0.9996128799804805,0.014900651396876467
Thailand,Robusta/Arabica,36000000,2009,126.28888871934679,4546399993.896484,4544566660.563151,0.9995967505420126,0.015623951893227163
Thailand,Robusta/Arabica,42000000,2010,166.79999889026988,7005599953.391335,7003466620.0580015,0.9996954817078443,0.01763249764026803
Thailand,Robusta/Arabica,46500000,2011,253.68182095614347,11796204674.46067,11793846341.127337,0.9998000769401332,0.018609145278355596
Thailand,Robusta/Arabica,66000000,2012,166.10555521647134,10962966644.28711,10959633310.953775,0.9996959460480461,0.0254673949971201
Thailand,Robusta/Arabica,67800000,2013,125.5099983215332,8509577886.199951,8506154552.866618,0.9995977082084313,0.025306526421032562
Thailand,Robusta/Arabica,72000000,2014,180.8045460094105,13017927312.677557,13014293979.344223,0.9997208977092846,0.026476112787710955
Thailand,Robusta/Arabica,75000000,2015,130.00555419921875,9750416564.941406,9746633231.608072,0.9996119823898666,0.02689693599788009
Thailand,Robusta/Arabica,78000000,2016,137.61363567005503,10733863582.264292,10729930248.930958,0.9996335584756422,0.027455585310839466
Thailand,Robusta/Arabica,81000000,2017,131.24000091552733,10630440074.157715,10626356740.82438,0.9996158829451228,0.027930550764144284
Thailand,Robusta/Arabica,82500000,2018,111.45999908447266,9195449924.468994,9191291591.13566,0.999547783592158,0.027673893893581217
Thailand,Robusta/Arabica,84000000,2019,101.40499954223633,8518019961.547852,8513786628.214519,0.9995030143915554,0.02786366087822995
Thailand,Robusta/Arabica,84000000,2020,110.61000061035156,9291240051.269531,9287006717.936197,0.9995443736993153,0.028010350384674143
Timor-Leste,Arabica,0,1991,108.3176368713379,0.0,-33333.333333333336,,0.0
Timor-Leste,Arabica,0,1992,106.02527313232422,0.0,-33333.333333333336,,0.0
Timor-Leste,Arabica,0,1993,103.73290939331055,0.0,-33333.333333333336,,0.0
Timor-Leste,Arabica,0,1994,101.44054565429687,0.0,-33333.333333333336,,0.0
Timor-Leste,Arabica,0,1995,99.1481819152832,0.0,-33333.333333333336,,0.0
Timor-Leste,Arabica,0,1996,96.85581817626954,0.0,-33333.333333333336,,0.0
Timor-Leste,Arabica,0,1997,94.56345443725586,0.0,-33333.333333333336,,0.0
Timor-Leste,Arabica,0,1998,92.27109069824219,0.0,-33333.333333333336,,0.0
Timor-Leste,Arabica,0,1999,89.97872695922851,0.0,-33333.333333333336,,0.0
Timor-Leste,Arabica,0,2000,87.68636322021484,0.0,-33333.333333333336,,0.0
Timor-Leste,Arabica,0,2001,53.27000007629395,0.0,-33333.333333333336,,0.0
Timor-Leste,Arabica,0,2002,52.69999961853027,0.0,-33333.333333333336,,0.0
Timor-Leste,Arabica,0,2003,61.504545731977984,0.0,-33333.333333333336,,0.0
Timor-Leste,Arabica,0,2004,79.64499969482422,0.0,-33333.333333333336,,0.0
Timor-Leste,Arabica,0,2005,106.52727300470525,0.0,-33333.333333333336,,0.0
Timor-Leste,Arabica,0,2006,108.13499908447265,0.0,-33333.333333333336,,0.0
Timor-Leste,Arabica,0,2007,119.22999877929688,0.0,-33333.333333333336,,0.0
Timor-Leste,Arabica,0,2008,131.76818154074928,0.0,-33333.333333333336,,0.0
Timor-Leste,Arabica,0,2009,126.28888871934679,0.0,-33333.333333333336,,0.0
Timor-Leste,Arabica,0,2010,166.79999889026988,0.0,-33333.333333333336,,0.0
Timor-Leste,Arabica,29400,2011,253.68182095614347,7458245.536110618,7423442.202777285,0.9953335763532019,1.176578217599257e-05
Timor-Leste,Arabica,29400,2012,166.10555521647134,4883503.323364258,4848699.990030925,0.9928732856253373,1.13445668623535e-05
Timor-Leste,Arabica,29400,2013,125.5099983215332,3689993.950653076,3655190.6173197427,0.9905681868862756,1.0973626501155714e-05
Timor-Leste,Arabica,29400,2014,180.8045460094105,5315653.652676669,5280850.319343336,0.9934526709963867,1.0811079388315305e-05
Timor-Leste,Arabica,29400,2015,130.00555419921875,3822163.2934570312,3787359.9601236978,0.9908943363584409,1.0543598911168996e-05
Timor-Leste,Arabica,29400,2016,137.61363567005503,4045840.888699618,4011037.5553662847,0.9913977503587592,1.0348643694085645e-05
Timor-Leste,Arabica,29400,2017,131.24000091552733,3858456.0269165034,3823652.69358317,0.990979984457372,1.0137755462541258e-05
Timor-Leste,Arabica,29400,2018,111.45999908447266,3276923.973083496,3242120.6397501626,0.9893792673802607,9.861969460258034e-06
Timor-Leste,Arabica,29400,2019,101.40499954223633,2981306.986541748,2946503.6532084146,0.9883261490713827,9.752281307380482e-06
Timor-Leste,Arabica,29400,2020,110.61000061035156,3251934.017944336,3217130.6846110024,0.9892976508313862,9.80362263463595e-06
Togo,Robusta,60000,1991,108.3176368713379,6499058.212280273,6462724.87894694,0.9944094463926051,5.125783918170756e-05
Togo,Robusta,60000,1992,106.02527313232422,6361516.387939453,6325183.05460612,0.994288573491343,4.943618769476931e-05
Togo,Robusta,60000,1993,103.73290939331055,6223974.563598633,6187641.2302653,0.9941623583190987,4.772938887481402e-05
Togo,Robusta,60000,1994,101.44054565429687,6086432.7392578125,6050099.4059244795,0.9940304387003275,4.739806879412583e-05
Togo,Robusta,60000,1995,99.1481819152832,5948890.914916992,5912557.581583659,0.9938924189646466,4.6816115567641184e-05
Togo,Robusta,60000,1996,96.85581817626954,5811349.090576172,5775015.757242839,0.9937478659830895,4.424275255046196e-05
Togo,Robusta,60000,1997,94.56345443725586,5673807.266235352,5637473.932902019,0.9935963046278375,4.2530406050545687e-05
Togo,Robusta,60000,1998,92.27109069824219,5536265.441894531,5499932.108561198,0.9934372125551661,4.120136593597511e-05
Togo,Robusta,120000,1999,89.97872695922851,10797447.235107422,10758113.901774088,0.9963571636446211,7.962863434543053e-05
Togo,Robusta,120000,2000,87.68636322021484,10522363.586425781,10483030.253092447,0.9962619298401668,7.769644039585559e-05
Togo,Robusta,120000,2001,53.27000007629395,6392400.009155273,6353066.67582194,0.9938468598215069,7.388754360196308e-05
Togo,Robusta,120000,2002,52.69999961853027,6323999.954223633,6284666.6208903,0.9937803077770323,7.064893519691095e-05
Togo,Robusta,120000,2003,61.504545731977984,7380545.487837358,7341212.154504025,0.9946706739497573,6.956093243786618e-05
Togo,Robusta,120000,2004,79.64499969482422,9557399.963378906,9518066.630045572,0.9958845152987165,6.704057879081456e-05
Togo,Robusta,120000,2005,106.52727300470525,12783272.76056463,12743939.427231297,0.996923062343262,6.366754539551696e-05
Togo,Robusta,120000,2006,108.13499908447265,12976199.890136719,12936866.556803385,0.9969688095385127,6.03446038950028e-05
Togo,Robusta,120000,2007,119.22999877929688,14307599.853515625,14268266.520182291,0.9972508782929326,5.718604077307521e-05
Togo,Robusta,120000,2008,131.76818154074928,15812181.784889914,15772848.45155658,0.9975124664092263,5.41841868977326e-05
Togo,Robusta,120000,2009,126.28888871934679,15154666.646321615,15115333.312988281,0.9974045398522255,5.2079839644090544e-05
Togo,Robusta,120000,2010,166.79999889026988,20015999.866832387,19976666.533499055,0.9980349053959323,5.037856468648009e-05
Togo,Robusta,120000,2011,253.68182095614347,30441818.514737215,30402485.181403883,0.9987079177508962,4.8023600718337016e-05
Togo,Robusta,12600,2012,166.10555521647134,2092929.9957275388,2058966.6623942056,0.9837723510090327,4.861957226722928e-06
Togo,Robusta,14520,2013,125.5099983215332,1822405.175628662,1788345.8422953289,0.9813107788603684,5.4196277822034335e-06
Togo,Robusta,14280,2014,180.8045460094105,2581888.917014382,2547841.5836810484,0.9868130138717568,5.251095702896006e-06
Togo,Robusta,11700,2015,130.00555419921875,1521064.9841308594,1487146.6507975261,0.9777009308036143,4.195922015669294e-06
Togo,Robusta,13200,2016,137.61363567005503,1816499.9908447263,1782506.657511393,0.9812863564521542,4.646329821834371e-06
Togo,Robusta,15240,2017,131.24000091552733,2000097.6139526365,1966002.2806193032,0.982953165337789,5.255081403031591e-06
Togo,Robusta,15240,2018,111.45999908447266,1698650.3860473633,1664555.05271403,0.9799279865866509,5.112122944705185e-06
Togo,Robusta,15240,2019,101.40499954223633,1545412.1930236816,1511316.8596903484,0.977937709119129,5.0552641879074335e-06
Togo,Robusta,15600,2020,110.61000061035156,1725516.0095214844,1691402.6761881511,0.9802300684867054,5.201922214296627e-06
Trinidad & Tobago,Robusta,480000,1991,108.3176368713379,51992465.69824219,51935132.36490885,0.9988972761233119,0.00041006271345366045
Trinidad & Tobago,Robusta,690000,1992,106.02527313232422,73157438.46130371,73089605.12797038,0.9990727759916141,0.000568516158489847
Trinidad & Tobago,Robusta,600000,1993,103.73290939331055,62239745.63598633,62176412.30265299,0.9989824294317694,0.00047729388874814024
Trinidad & Tobago,Robusta,600000,1994,101.44054565429687,60864327.392578125,60800994.05924479,0.9989594342688644,0.00047398068794125825
Trinidad & Tobago,Robusta,840000,1995,99.1481819152832,83284472.80883789,83209139.47550456,0.9990954696500722,0.0006554256179469766
Trinidad & Tobago,Robusta,840000,1996,96.85581817626954,81358887.2680664,81283553.93473308,0.9990740614103396,0.0006193985357064674
Trinidad & Tobago,Robusta,840000,1997,94.56345443725586,79433301.72729492,79357968.3939616,0.9990516152332185,0.0005954256847076396
Trinidad & Tobago,Robusta,840000,1998,92.27109069824219,77507716.18652344,77432382.85319011,0.9990280537598084,0.0005768191231036516
Trinidad & Tobago,Robusta,840000,1999,89.97872695922851,75582130.64575195,75506797.31241862,0.999003291747802,0.0005574004404180137
Trinidad & Tobago,Robusta,840000,2000,87.68636322021484,73656545.10498047,73581211.77164714,0.9989772350410142,0.0005438750827709892
Trinidad & Tobago,Robusta,840000,2001,53.27000007629395,44746800.064086914,44671466.73075358,0.9983164531715019,0.0005172128052137416
Trinidad & Tobago,Robusta,840000,2002,52.69999961853027,44267999.67956543,44192666.346232094,0.998298244016476,0.0004945425463783766
Trinidad & Tobago,Robusta,840000,2003,61.504545731977984,51663818.41486151,51588485.08152817,0.9985418551000546,0.00048692652706506324
Trinidad & Tobago,Robusta,840000,2004,79.64499969482422,66901799.743652344,66826466.41031901,0.998873971498196,0.0004692840515357019
Trinidad & Tobago,Robusta,840000,2005,106.52727300470525,89482909.3239524,89407575.99061908,0.9991581260164374,0.0004456728177686187
Trinidad & Tobago,Robusta,840000,2006,108.13499908447265,90833399.23095703,90758065.8976237,0.9991706428035156,0.0004224122272650196
Trinidad & Tobago,Robusta,660000,2007,119.22999877929688,78691799.19433594,78625465.86100261,0.999157048968095,0.0003145232242519137
Trinidad & Tobago,Robusta,660000,2008,131.76818154074928,86966999.81689453,86900666.4835612,0.9992372585754022,0.0002980130279375293
Trinidad & Tobago,Robusta,660000,2009,126.28888871934679,83350666.55476888,83284333.22143555,0.9992041655325007,0.00028643911804249796
Trinidad & Tobago,Robusta,660000,2010,166.79999889026988,110087999.26757812,110021665.9342448,0.9993974517315725,0.00027708210577564047
Trinidad & Tobago,Robusta,600000,2011,253.68182095614347,152209092.5736861,152145759.24035275,0.9995839057163902,0.0002401180035916851
Trinidad & Tobago,Robusta,600000,2012,166.10555521647134,99663333.12988281,99599999.79654948,0.9993645272404166,0.00023152177270109183
Trinidad & Tobago,Robusta,600000,2013,125.5099983215332,75305998.99291992,75242665.6595866,0.9991589868778012,0.00022395156124807578
Trinidad & Tobago,Robusta,600000,2014,180.8045460094105,108482727.6056463,108419394.27231297,0.999416189703825,0.0002206342732309246
Trinidad & Tobago,Robusta,600000,2015,130.00555419921875,78003332.51953125,77939999.18619792,0.9991880688774744,0.00021517548798304073
Trinidad & Tobago,Robusta,600000,2016,137.61363567005503,82568181.40203302,82504848.06869969,0.9992329571481664,0.0002111968100833805
Trinidad & Tobago,Robusta,600000,2017,131.24000091552733,78744000.5493164,78680667.21598308,0.9991957059218287,0.00020689296862329097
Trinidad & Tobago,Robusta,600000,2018,111.45999908447266,66875999.450683594,66812666.11735026,0.9990529736549203,0.00020126468286240886
Trinidad & Tobago,Robusta,600000,2019,101.40499954223633,60842999.7253418,60779666.39200846,0.9989590695130215,0.00019902614913021394
Trinidad & Tobago,Robusta,600000,2020,110.61000061035156,66366000.36621094,66302667.0328776,0.9990456960946289,0.00020007393131910104
Uganda,Robusta/Arabica,4200000,1991,108.3176368713379,454934074.85961914,454690741.5262858,0.9994651239667892,0.0035880487427195286
Uganda,Robusta/Arabica,4500000,1992,106.02527313232422,477113729.095459,476855395.7621257,0.999458549780525,0.0037077140771076982
Uganda,Robusta/Arabica,4500000,1993,103.73290939331055,466798092.26989746,466539758.93656415,0.9994465844278045,0.0035797041656110517
Uganda,Robusta/Arabica,4500000,1994,101.44054565429687,456482455.44433594,456224122.1110026,0.9994340782865754,0.003554855159559437
Uganda,Robusta/Arabica,4800000,1995,99.1481819152832,475911273.1933594,475637939.86002606,0.9994256632512627,0.003745289245411295
Uganda,Robusta/Arabica,4800000,1996,96.85581817626954,464907927.24609375,464634593.91276044,0.9994120699662997,0.0035394202040369563
Uganda,Robusta/Arabica,4800000,1997,94.56345443725586,453904581.2988281,453631247.9654948,0.9993978176370215,0.003402432484043655
Uganda,Robusta/Arabica,6071400,1998,92.27109069824219,560214700.0653076,559877796.7319742,0.9993986174705981,0.004169166219061322
Uganda,Robusta/Arabica,6960000,1999,89.97872695922851,626251939.6362305,625870606.3028971,0.9993910863836128,0.004618460792034971
Uganda,Robusta/Arabica,7140000,2000,87.68636322021484,626080633.392334,625690300.0590006,0.999376544629374,0.004622938203553408
Uganda,Robusta/Arabica,8520000,2001,53.27000007629395,453860400.6500244,453401067.3166911,0.9989879413743181,0.0052460155957393785
Uganda,Robusta/Arabica,8460000,2002,52.69999961853027,445841996.7727661,445385663.4394328,0.9989764684874093,0.004980749931382222
Uganda,Robusta/Arabica,8400000,2003,61.504545731977984,516638184.14861506,516184850.81528175,0.9991225322725993,0.004869265270650632
Uganda,Robusta/Arabica,7860000,2004,79.64499969482422,626009697.6013184,625583364.267985,0.9993189668866681,0.004391157910798353
Uganda,Robusta/Arabica,8400000,2005,106.52727300470525,894829093.2395241,894375759.9061908,0.9994933855674135,0.004456728177686187
Uganda,Robusta/Arabica,9000000,2006,108.13499908447265,973214991.7602539,972731658.4269205,0.9995033642746716,0.00452584529212521
Uganda,Robusta/Arabica,10500000,2007,119.22999877929688,1251914987.1826172,1251356653.849284,0.9995540165753669,0.005003778567644081
Uganda,Robusta/Arabica,10815000,2008,131.76818154074928,1425072883.3632035,1424498800.0298703,0.9995971551069175,0.004883349844158151
Uganda,Robusta/Arabica,11100000,2009,126.28888871934679,1401806664.7847493,1401218331.451416,0.9995803035125221,0.004817385167078375
Uganda,Robusta/Arabica,11322000,2010,166.79999889026988,1888509587.4356356,1887910154.1023023,0.9996825892029771,0.004753217578169396
Uganda,Robusta/Arabica,12240000,2011,253.68182095614347,3105065488.5031962,3104420155.1698627,0.9997921675611278,0.004898407273270376
Uganda,Robusta/Arabica,12600000,2012,166.10555521647134,2092929995.7275388,2092266662.3942056,0.9996830599519873,0.004861957226722929
Uganda,Robusta/Arabica,12960000,2013,125.5099983215332,1626609578.2470703,1625928244.913737,0.9995811328406983,0.004837353722958437
Uganda,Robusta/Arabica,13248000,2014,180.8045460094105,2395298625.5326705,2394602892.199337,0.9997095421314415,0.004871604752938815
Uganda,Robusta/Arabica,13752000,2015,130.00555419921875,1787836381.3476562,1787115448.014323,0.9995967565372007,0.004931822184571294
Uganda,Robusta/Arabica,14040000,2016,137.61363567005503,1932095444.8075726,1931360111.4742393,0.9996194114864722,0.004942005355951104
Uganda,Robusta/Arabica,14400000,2017,131.24000091552733,1889856013.1835935,1889102679.8502603,0.9996013805665204,0.004965431246958984
